Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-May-2021,201.80,201.85,200.00,200.95,200.927886503458453591,1545633,34753,310560772.00,878440,56.83,1.85,-0.85
30-April-2021,204.00,205.60,202.10,202.70,203.809098209745012585,1242728,27111,253279273.00,653756,52.61,3.50,-1.30
29-April-2021,206.70,207.50,204.05,204.35,205.485972264690540856,1111940,17711,228488072.00,522761,47.01,3.45,-2.35
28-April-2021,206.00,206.50,205.30,205.55,206.011503287144503743,872794,12798,179805604.00,411409,47.14,1.20,-0.45
27-April-2021,205.45,206.95,205.20,205.65,205.859467668235006982,368755,4512,75911708.00,183403,49.74,1.75,0.20
26-April-2021,206.00,206.80,204.75,205.30,205.708749746052493091,408549,5131,84042104.00,137464,33.65,2.05,-0.70
23-April-2021,204.65,207.00,204.15,205.35,205.910978809983468781,432515,4612,89059587.00,121602,28.12,2.85,0.70
22-April-2021,202.00,206.25,200.75,205.85,203.827296554259217423,1044652,5986,212928593.00,715668,68.51,5.50,3.85
20-April-2021,206.80,207.40,202.50,203.55,204.675635030664755504,851140,9108,174207620.00,323046,37.95,4.90,-3.25
19-April-2021,205.95,206.00,203.70,205.60,204.810543654827734495,658083,7340,134782337.00,274663,41.74,2.30,-0.35
16-April-2021,208.45,209.25,206.50,207.95,208.298538194932920668,390955,4503,81435355.00,132363,33.86,2.75,-0.50
15-April-2021,209.00,210.50,206.00,206.70,207.160586248839665823,1249640,10815,258876155.00,769213,61.55,4.50,-2.30
13-April-2021,205.60,209.60,205.60,208.70,207.834450777566673703,1421100,19325,295353538.00,555767,39.11,4.00,3.10
12-April-2021,210.75,210.75,205.00,205.35,207.315027108978171877,1255857,14911,260358028.00,551021,43.88,5.75,-5.40
9-April-2021,213.50,215.95,212.65,213.05,214.098815530169840789,489164,5507,104729433.00,188591,38.55,3.30,-0.45
8-April-2021,214.45,216.15,212.85,213.15,213.999759721145892188,2143343,12726,458674887.00,1780005,83.05,3.30,-1.30
7-April-2021,212.95,215.25,212.80,213.80,214.034557296109343796,498245,4961,106641648.00,121014,24.29,2.45,0.85
6-April-2021,213.60,214.95,210.00,212.60,212.588195617640384275,1586360,17020,337241410.00,493597,31.12,4.95,-1.00
5-April-2021,218.00,219.35,210.50,212.60,213.754976196328866905,996695,10784,213048516.00,349309,35.05,8.85,-5.40
1-April-2021,219.85,220.55,217.25,220.05,219.287128210863810908,670575,6560,147048466.00,158338,23.61,3.30,0.20
31-March-2021,213.50,219.20,212.70,218.50,217.195424947189477172,2133571,17416,463401860.00,843661,39.54,6.50,5.00
30-March-2021,212.70,215.00,210.40,214.60,212.508628982536869574,955327,7340,203015231.00,236232,24.73,4.60,1.90
26-March-2021,213.85,214.60,210.60,210.90,212.314713719870956811,979827,7834,208031689.00,375294,38.30,4.00,-2.95
25-March-2021,215.20,215.55,209.10,211.25,211.712780778781321470,2631342,33535,557088732.00,1272216,48.35,6.45,-3.95
24-March-2021,221.45,222.85,215.35,216.05,218.972732880281615246,940290,8934,205897871.00,277082,29.47,7.50,-5.40
23-March-2021,225.60,228.10,221.40,222.15,224.486954746050850441,1385868,10879,311109287.00,313927,22.65,6.70,-3.45
22-March-2021,223.55,226.40,221.30,226.00,224.197862140840191375,3394798,32931,761106454.00,1846537,54.39,5.10,2.45
19-March-2021,219.40,226.15,215.60,223.10,221.734231792260505975,4259219,35906,944414653.00,1358949,31.91,10.55,3.70
18-March-2021,213.35,219.00,211.90,217.40,215.270762697542927809,2159847,18069,464951911.00,621667,28.78,7.10,4.05
17-March-2021,212.05,213.80,208.50,210.55,211.361499075731345911,4771340,41750,1008477575.00,2312783,48.47,5.30,-1.50
16-March-2021,205.80,208.80,204.95,208.05,207.422642768950818165,2241051,19671,464844721.00,905362,40.40,3.85,2.25
15-March-2021,206.00,206.00,201.60,205.45,203.276931943710676720,2602625,37684,529053625.00,924766,35.53,4.40,-0.55
12-March-2021,208.00,208.00,203.60,205.25,206.165710683163989526,775641,7532,159910578.00,384780,49.61,4.40,-2.75
10-March-2021,209.45,209.45,205.85,206.45,206.860184380523011297,716887,5696,148295377.00,232317,32.41,3.60,-3.00
9-March-2021,208.15,209.60,204.80,207.75,207.366868017280451801,1361307,19710,282289969.00,520340,38.22,4.80,-0.40
8-March-2021,210.00,210.75,207.70,208.05,208.959185777735090329,1415977,18166,295881401.00,642626,45.38,3.05,-1.95
5-March-2021,208.30,209.95,207.30,208.75,208.647720155045796606,1542254,18526,321787781.00,666242,43.20,2.65,0.45
4-March-2021,209.65,211.25,207.60,209.70,209.268306129367500847,1799370,7465,376551112.00,1188987,66.08,3.65,0.05
3-March-2021,211.95,211.95,208.80,209.90,210.216431489474458286,822713,6504,172947791.00,302075,36.72,3.15,-2.05
2-March-2021,206.90,210.80,206.40,209.80,209.467603738934047585,2038121,19848,426920322.00,849996,41.70,4.40,2.90
1-March-2021,205.00,207.70,204.05,206.90,206.014103862925604545,1702725,24997,350785365.00,665568,39.09,3.65,1.90
26-February-2021,207.95,207.95,203.10,204.05,205.782086489603498826,1335305,14316,274781849.00,634717,47.53,4.85,-3.90
25-February-2021,209.80,211.20,208.90,209.15,209.690576738700087598,2319664,7449,486411682.00,1480099,63.81,2.30,-0.65
24-February-2021,209.00,209.80,200.20,208.80,207.336637358583729822,3459114,29718,717201065.00,2013100,58.20,9.60,-0.20
23-February-2021,207.55,210.55,206.90,208.50,208.884265892646410222,1677820,21356,350470199.00,575074,34.28,3.65,0.95
22-February-2021,211.60,212.25,206.00,207.10,207.881133294246201664,1777226,18603,369451755.00,698060,39.28,6.25,-4.50
19-February-2021,218.90,219.00,213.90,215.95,216.881791331528337753,1869626,26249,405487836.00,902793,48.29,5.10,-2.95
18-February-2021,217.85,220.65,217.85,218.90,219.252667197026726176,654901,6199,143588791.00,179595,27.42,2.80,1.05
17-February-2021,218.30,218.40,216.60,217.65,217.410266243309054632,745784,6013,162141098.00,291027,39.02,1.80,-0.65
16-February-2021,220.00,221.80,217.30,218.25,219.383002508812545295,2271194,21713,498261359.00,668514,29.43,4.50,-1.75
15-February-2021,219.70,221.00,217.50,218.65,219.118767495025644012,1356457,9934,297225186.00,366584,27.03,3.50,-1.05
12-February-2021,225.95,225.95,215.80,217.45,218.517586587067944312,3410440,26515,745241118.00,1046599,30.69,10.15,-8.50
11-February-2021,229.20,229.30,224.50,226.45,226.568098725382110805,2604153,24757,590017994.00,1144939,43.97,4.80,-2.75
10-February-2021,229.00,231.00,223.10,227.65,227.594077715855405471,1593034,11539,362565104.00,458692,28.79,7.90,-1.35
9-February-2021,234.45,239.15,228.30,229.00,233.472804943040367208,2375542,15710,554624454.00,522755,22.01,10.85,-5.45
8-February-2021,237.90,238.00,231.50,233.10,234.358619325418925103,1450856,12456,340020609.00,417517,28.78,6.50,-4.80
5-February-2021,232.00,238.80,227.25,234.25,233.755050626596009055,6876919,55074,1607514549.00,1810611,26.33,11.55,2.25
4-February-2021,216.70,231.45,216.00,230.00,223.985375817576848026,5181623,24618,1160607775.00,2086270,40.26,15.45,13.30
3-February-2021,221.50,222.00,215.65,216.75,217.995663999685529671,2493081,26447,543480848.00,788383,31.62,6.35,-4.75
2-February-2021,219.95,223.40,216.90,218.20,219.870493735207444254,3551195,36783,780802998.00,1520534,42.82,6.50,-1.75
1-February-2021,205.00,217.85,201.80,215.95,210.784574242619481990,2359184,20864,497279595.00,485425,20.58,16.05,10.95
29-January-2021,208.15,208.70,202.45,203.25,205.530428268613981155,901070,7986,185197303.00,311175,34.53,6.25,-4.90
28-January-2021,208.25,210.95,205.35,206.50,208.829248687664041994,2560320,19975,534669702.00,1554946,60.73,5.60,-1.75
27-January-2021,207.90,212.60,207.00,210.70,210.771024646051355336,3210494,22074,676679110.00,1756535,54.71,5.60,2.80
25-January-2021,212.45,212.45,206.90,207.90,208.972511717514449204,869425,7218,181685926.00,205242,23.61,5.55,-4.55
22-January-2021,213.85,215.00,209.10,210.65,211.597169065361811692,1061063,8792,224517927.00,269240,25.37,5.90,-3.20
21-January-2021,218.50,219.45,212.30,213.65,216.310571584229610316,1044413,8728,225917573.00,330245,31.62,7.15,-4.85
20-January-2021,219.00,219.00,215.75,217.60,217.265718066873039001,2094596,19832,455083904.00,659588,31.49,3.25,-1.40
19-January-2021,221.00,221.60,217.65,218.90,219.363039833370329004,1139773,7771,250024070.00,326401,28.64,3.95,-2.10
18-January-2021,218.10,221.95,214.60,219.55,218.670981152785786652,4673635,50134,1021988351.00,1998269,42.76,7.35,1.45
15-January-2021,215.00,218.55,211.30,217.90,215.818567476204126197,2173381,14595,469055974.00,616949,28.39,7.25,2.90
14-January-2021,212.90,216.40,212.00,214.10,213.763812402158825329,4509860,29922,964044867.00,2535600,56.22,4.40,1.20
13-January-2021,207.85,213.00,205.25,211.25,209.568117032874944906,2965389,14568,621450989.00,625447,21.09,7.75,3.40
12-January-2021,202.60,206.90,202.00,206.40,204.503856820781156936,1094684,8727,223867100.00,350773,32.04,4.90,3.80
11-January-2021,203.60,206.00,201.30,202.45,203.398286889939479243,3080596,31734,626587949.00,1151110,37.37,4.70,-1.15
8-January-2021,204.00,206.00,200.30,201.55,203.249256419730278958,1732160,14926,352060232.00,677368,39.11,5.70,-2.45
7-January-2021,205.80,207.55,202.15,202.75,204.207506275479637823,2855957,38017,583207857.00,1228376,43.01,5.40,-3.05
6-January-2021,211.00,211.60,204.35,205.45,207.178110416232890400,3587679,48466,743288556.00,1524148,42.48,7.25,-5.55
5-January-2021,212.00,213.25,210.60,211.50,211.579653433669371163,1395577,16933,295275698.00,505415,36.22,2.65,-0.50
4-January-2021,213.95,216.00,212.00,213.40,214.285713172416891367,2181422,20574,467447569.00,933070,42.77,4.00,-0.55
1-January-2021,210.00,214.20,209.30,213.85,212.069491627218773375,1831530,14684,388411636.00,960939,52.47,4.90,3.85
31-December-2020,211.00,211.25,208.55,209.00,209.725598876643327815,620996,6054,130238758.00,159860,25.74,2.70,-2.00
30-December-2020,213.00,213.35,209.60,211.10,211.281785848634902477,1496633,14615,316211293.00,507163,33.89,3.75,-1.90
29-December-2020,210.80,213.50,209.50,211.55,211.649958924303655581,1930582,16338,408607601.00,815509,42.24,4.00,0.75
28-December-2020,208.70,210.50,207.85,209.50,209.295480988334399253,1366582,12741,286019437.00,515864,37.75,2.65,0.80
24-December-2020,210.00,210.65,205.75,208.60,208.214576870285410793,770083,6687,160342506.00,191396,24.85,4.90,-1.40
23-December-2020,203.70,208.00,202.10,207.70,205.521520566276513935,825745,12007,169708368.00,425348,51.51,5.90,4.00
22-December-2020,202.20,206.20,196.90,203.35,200.768050640323586667,4768058,48154,957273710.00,2032545,42.63,9.30,1.15
21-December-2020,214.10,214.50,198.55,202.95,206.230662165149704578,5536504,58872,1141796886.00,2443922,44.14,15.95,-11.15
18-December-2020,212.90,215.95,209.75,214.50,211.852516160724532446,932353,7012,197521329.00,358273,38.43,6.20,1.60
17-December-2020,214.50,214.75,211.30,213.00,212.814168767015199749,1683054,16120,358177738.00,610728,36.29,3.45,-1.50
16-December-2020,213.80,215.65,213.50,214.35,214.452679118263614681,803324,6143,172274984.00,354757,44.16,2.15,0.55
15-December-2020,215.35,216.30,211.55,213.40,213.342042328422717536,2364605,20978,504469660.00,854975,36.16,4.75,-1.95
14-December-2020,218.00,218.50,214.95,215.90,216.694223663794925046,1325096,8425,287140649.00,457653,34.54,3.55,-2.10
11-December-2020,214.00,217.85,213.35,216.20,215.911194670185496179,3893719,31882,840697521.00,1399259,35.94,4.50,2.20
10-December-2020,207.00,213.55,203.10,212.70,209.085809911609891746,2517250,16145,526321255.00,587592,23.34,10.45,5.70
9-December-2020,204.60,207.70,204.60,205.35,206.201046133052870761,2784923,27107,574254036.00,1309064,47.01,3.10,0.75
8-December-2020,204.35,204.75,199.70,202.45,202.436279065630850368,1124395,8250,227618340.00,277626,24.69,5.05,-1.90
7-December-2020,198.65,203.75,197.65,203.10,201.543586942706884173,1455585,12009,293363822.00,461899,31.73,6.10,4.45
4-December-2020,196.75,199.30,196.45,198.15,198.210845664430049726,2221957,20001,440415976.00,1230187,55.36,2.85,1.40
3-December-2020,196.85,197.35,194.60,196.25,196.202123424959790506,1979632,5454,388408002.00,1374431,69.43,2.75,-0.60
2-December-2020,195.00,198.70,193.60,195.90,196.140769563231084247,2434056,19897,477417617.00,989109,40.64,5.10,0.90
1-December-2020,194.50,196.25,192.40,194.45,194.707115607616422701,1428072,14497,278055780.00,692281,48.48,3.85,-0.05
27-November-2020,194.90,195.70,193.25,193.70,194.673254264045886498,1692524,13985,329489155.00,680844,40.23,2.45,-1.20
26-November-2020,195.40,195.90,192.55,194.80,194.026871843572586017,867674,5079,168352072.00,175454,20.22,3.35,-0.60
25-November-2020,195.50,198.00,192.55,193.70,195.518896407155080858,1940607,10163,379425339.00,437811,22.56,5.45,-1.80
24-November-2020,191.00,196.40,190.90,195.45,194.574669722573803578,1461650,11169,284400066.00,405232,27.72,5.50,4.45
23-November-2020,192.00,192.50,188.70,190.80,190.354670834806819310,935989,6344,178169878.00,255028,27.25,3.80,-1.20
20-November-2020,188.15,191.95,186.05,191.60,189.972153359636729188,2183495,11613,414803247.00,442087,20.25,5.90,3.45
19-November-2020,183.00,191.70,182.80,187.85,188.336230206196012260,4165066,29339,784432829.00,1655312,39.74,8.90,4.85
18-November-2020,186.75,188.35,182.80,184.05,184.895715376183941055,991709,7588,183362745.00,315812,31.85,5.55,-2.70
17-November-2020,188.70,189.35,186.40,187.30,187.415775329595717305,1683426,19811,315500589.00,878177,52.17,2.95,-1.40
14-November-2020,189.80,190.00,188.00,188.65,189.094305478907042108,389585,7364,73668305.00,253046,64.95,2.00,-1.15
13-November-2020,187.00,188.75,185.70,187.05,187.515942210986682973,1831490,5125,343433573.00,1312048,71.64,3.05,0.05
12-November-2020,185.20,188.80,183.95,187.90,186.920021683157663379,1960969,11801,366544368.00,661905,33.75,4.85,2.70
11-November-2020,179.60,185.75,178.55,185.25,182.239791466463394420,4977233,43697,907049904.00,2653057,53.30,7.20,5.65
10-November-2020,174.95,179.50,171.90,178.35,175.247140113182718210,5194786,40137,910371390.00,2923028,56.27,7.60,3.40
9-November-2020,173.95,177.20,171.75,172.80,173.517456317375419584,2749148,25993,477025168.00,1064805,38.73,5.45,-1.15
6-November-2020,176.55,177.20,173.40,173.95,174.577285852027805797,2335628,20480,407747597.00,937879,40.16,3.80,-2.60
5-November-2020,170.55,175.05,170.20,174.80,173.440507176321856176,941290,6552,163257815.00,330040,35.06,4.85,4.25
4-November-2020,170.00,171.80,168.10,169.70,170.089542715574783880,1256942,12998,213792690.00,458127,36.45,3.70,-0.30
3-November-2020,167.60,170.75,167.10,170.10,169.403401265891078847,704326,4971,119315220.00,225872,32.07,3.65,2.50
2-November-2020,165.75,167.05,164.40,166.70,165.908108726656674844,1074879,12178,178331142.00,490412,45.62,2.65,0.95
30-October-2020,164.30,166.75,163.45,165.25,164.991530460756083844,1125563,11905,185708362.00,301234,26.76,3.30,0.95
29-October-2020,164.10,166.00,163.40,163.85,164.556997991801238112,1205060,20317,198301056.00,578147,47.98,2.60,-0.25
28-October-2020,168.25,168.25,165.05,165.55,166.741562739596605812,2167706,17346,361446686.00,1614238,74.47,3.20,-2.70
27-October-2020,168.35,169.25,166.80,167.20,168.028777939827494044,1212248,14310,203692550.00,420295,34.67,2.45,-1.15
26-October-2020,171.00,171.50,168.30,168.55,169.435842623773766445,478090,5286,81005582.00,202438,42.34,3.20,-2.45
23-October-2020,168.95,170.95,167.75,170.70,169.423305263866703078,1336565,12643,226445260.00,755675,56.54,3.20,1.75
22-October-2020,167.65,169.00,166.90,168.55,168.036861802311157081,858531,11366,144264855.00,380829,44.36,2.10,0.90
21-October-2020,168.30,168.80,166.60,167.65,167.765830753475199723,936421,13138,157099447.00,383957,41.00,2.20,-0.65
20-October-2020,168.70,168.70,166.75,167.50,167.408800029020829162,744293,10843,124601198.00,336555,45.22,1.95,-1.20
19-October-2020,166.95,168.95,166.20,168.30,167.477578042350254403,1191020,14447,199469145.00,487258,40.91,2.75,1.35
16-October-2020,165.10,166.75,163.80,165.75,165.268486120285927478,1285221,15882,212406529.00,424377,33.02,2.95,0.65
15-October-2020,167.90,168.00,164.50,165.05,166.503933951935108970,3298083,31028,549143794.00,2370596,71.88,3.50,-2.85
14-October-2020,170.15,170.85,167.10,167.85,167.972196040241595584,1534134,20285,257691857.00,857498,55.89,3.75,-2.30
13-October-2020,172.85,174.80,169.55,170.20,172.577456469946030468,2055419,20472,354718983.00,804109,39.12,5.25,-2.65
12-October-2020,169.95,175.20,169.95,172.20,172.602291376258597721,3754774,34699,648082596.00,1099313,29.28,5.25,2.25
9-October-2020,167.50,168.95,166.40,167.85,167.444945432509084115,1273927,19080,213312637.00,566227,44.45,2.55,0.35
8-October-2020,170.25,170.40,167.00,167.20,168.000248782461781187,1270186,24913,213391564.00,672828,52.97,3.40,-3.05
7-October-2020,170.00,170.90,169.05,169.50,169.776414927068160241,891106,13892,151288782.00,376202,42.22,1.85,-0.50
6-October-2020,169.50,171.55,168.20,169.95,169.671579536242783652,1297748,17568,220190953.00,455180,35.07,3.35,0.45
5-October-2020,171.70,172.85,168.80,169.30,170.355231856563228063,1303543,20937,222065370.00,573584,44.00,4.05,-2.40
1-October-2020,174.10,174.40,170.15,170.85,171.434365486851096147,1418103,17741,243111588.00,493356,34.79,4.25,-3.25
30-September-2020,170.80,172.05,168.80,171.75,169.687829852459636502,1824111,5499,309529437.00,1418548,77.77,3.25,0.95
29-September-2020,174.80,174.80,169.00,169.35,170.580529896565075501,1265530,20549,215874778.00,592234,46.80,5.80,-5.45
28-September-2020,171.20,174.80,170.50,173.35,173.264433833294908055,1231828,18178,213431981.00,423557,34.38,4.30,2.15
25-September-2020,169.00,171.30,167.10,170.80,169.347034712978808814,1798578,23937,304583851.00,834842,46.42,4.20,1.80
24-September-2020,171.60,171.60,166.15,166.60,168.634151874134539532,2658267,39890,448274601.00,1186682,44.64,5.45,-5.00
23-September-2020,175.00,177.50,171.75,172.55,174.293051968577912742,1021829,7252,178097695.00,319837,31.30,5.75,-2.45
22-September-2020,175.70,176.25,173.80,174.15,174.854094807495105807,600712,5826,105036953.00,283155,47.14,2.45,-1.55
21-September-2020,180.20,180.40,175.00,175.70,177.131747570692307131,2057685,31706,364481340.00,860129,41.80,5.40,-4.50
18-September-2020,180.80,180.80,177.00,179.20,178.436617008049103809,1216036,8461,216985350.00,736628,60.58,3.80,-1.60
17-September-2020,180.80,181.60,177.85,178.55,179.103205257612411377,1491019,10655,267046282.00,784864,52.64,3.75,-2.25
